image_path,image_file,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,input_bbox_xmin_norm,input_bbox_ymin_norm,input_bbox_xmax_norm,input_bbox_ymax_norm,annotation_ids,gt_gaze_points_norm,gt_avg_x_norm,gt_avg_y_norm,pred_gaze_x_norm,pred_gaze_y_norm,pred_gaze_x_px,pred_gaze_y_px,min_l2,avg_l2,auc,gaze_angle_error_deg
test2/00000003/00003195.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003195.jpg,640,318,528.0,55.0,567.0,97.0,0.8160937428474426,0.1597484350204467,0.8948437571525574,0.3182389736175537,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.46909099817276, 0.5548890233039856], [0.8818179965019226, 0.26214998960494995], [0.6898180246353149, 0.3373839855194092], [0.16545499861240387, 0.7049170136451721], [0.9563639760017395, 0.4597479999065399], [0.5109090209007263, 0.5365920066833496], [0.5745450258255005, 0.43047499656677246], [0.46875, 0.5534589886665344]]",0.589593768119812,0.4799517393112182,0.8634760975837708,0.1815887242555618,552.6247024536133,57.74521431326866,0.0826228931546211,0.4050086736679077,0.6604478359222412,140.1263661057831
test2/00000004/00004200.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004200.jpg,640,428,80.0,1.0,143.0,45.0,0.1151562482118606,0.0,0.2332812547683715,0.1460280418395996,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.2654550075531006, 0.13568399846553802], [0.25999999046325684, 0.15743400156497955], [0.6981819868087769, 0.21452799439430237], [0.261817991733551, 0.06771499663591385], [0.2636359930038452, 0.07587099820375443], [0.7236359715461731, 0.19277800619602203], [0.7181820273399353, 0.21996599435806274], [0.2818180024623871, 0.10577700287103653], [0.7218179702758789, 0.2036529928445816], [0.715624988079071, 0.20560699701309204]]",0.4910169541835785,0.1579013168811798,0.2698624730110168,0.076444461941719,172.71198272705078,32.71822971105576,0.0062528327107429,0.2356788516044616,0.946371853351593,12.94610882691779
test2/00000000/00000398.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000398.jpg,640,426,539.0,61.0,630.0,143.0,0.8279687762260437,0.1112676635384559,0.9985936880111694,0.3676055669784546,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.25818198919296265, 0.30059799551963806], [0.2909089922904968, 0.5], [0.31636399030685425, 0.5819460153579712], [0.31818199157714844, 0.43171098828315735], [0.28909099102020264, 0.42078500986099243], [0.41999998688697815, 0.4781480133533478], [0.3363640010356903, 0.49180498719215393], [0.31454500555992126, 0.5464360117912292], [0.32909101247787476, 0.48361098766326904], [0.32656198740005493, 0.49530500173568726]]",0.3199289739131927,0.4730344712734222,0.2272797226905822,0.2317858636379242,145.45902252197266,98.7407779097557,0.0754324868321418,0.2584275007247925,0.9731522798538208,22.128122426352977
test2/00000003/00003017.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003017.jpg,640,427,95.0,176.0,157.0,244.0,0.1331249922513961,0.3962529301643371,0.2606250047683716,0.5873536467552185,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.8509089946746826, 0.6226310133934021], [0.8290910124778748, 0.6117309927940369], [0.6072729825973511, 0.5572280287742615], [0.6545450091362, 0.5490530133247375], [0.8618180155754089, 0.6308069825172424], [0.8774549961090088, 0.6094689965248108], [0.8254550099372864, 0.6417070031166077], [0.8345450162887573, 0.6280819773674011], [0.8290910124778748, 0.6335319876670837], [0.8359379768371582, 0.6252930164337158]]",0.8006119728088379,0.6109532713890076,0.6447690725326538,0.5462401509284973,412.6522064208984,233.24454444646835,0.0101725682616233,0.1687447726726532,0.9891144633293152,4.234374498188902
test2/00000000/00000976.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000976.jpg,640,426,340.0,64.0,471.0,222.0,0.4854687750339508,0.1131455302238464,0.7817187309265137,0.5582159757614136,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.2763639986515045, 0.8742210268974304], [0.30000001192092896, 0.8277850151062012], [0.28545498847961426, 0.8769530057907104], [0.3254550099372864, 0.7540330290794373], [0.4672729969024658, 0.6584290266036987], [0.31454500555992126, 0.7130600214004517], [0.27454501390457153, 0.9070000052452087], [0.3127270042896271, 0.8032010197639465], [0.27812498807907104, 0.8732389807701111]]",0.3149431943893432,0.8097690343856812,0.4853649437427521,0.6418593525886536,310.6335639953613,273.4320842027664,0.0245330929756164,0.2392430454492569,0.8683575987815857,8.073566201589328
test2/00000003/00003388.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003388.jpg,428,640,322.0,221.0,388.0,298.0,0.7214952707290649,0.3332812190055847,0.937383234500885,0.4776562750339508,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.42115500569343567, 0.645455002784729], [0.47824999690055847, 0.6436359882354736], [0.567969024181366, 0.6145449876785278], [0.3015289902687073, 0.6145449876785278], [0.5054380297660828, 0.6399999856948853], [0.4102799892425537, 0.6636360287666321], [0.33959200978279114, 0.87636399269104], [0.40212398767471313, 0.6636360287666321], [0.4275699853897095, 0.653124988079071]]",0.4282118678092956,0.6683269143104553,0.691463828086853,0.6312885284423828,295.9465184211731,404.024658203125,0.1246246844530105,0.2658447623252868,0.9059442281723022,25.344937471175715
test2/00000000/00000588.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000588.jpg,500,375,174.0,104.0,222.0,156.0,0.3336000144481659,0.2634666860103607,0.4583999812602997,0.4298666715621948,"[1, 2, 3, 4, 5, 6, 7]","[[0.8960000276565552, 0.3240000009536743], [0.4880000054836273, 0.4493330121040344], [0.6539999842643738, 0.5746669769287109], [0.4819999933242798, 0.4093329906463623], [0.8299999833106995, 0.47600001096725464], [0.6359999775886536, 0.43333300948143005], [0.48399999737739563, 0.4266670048236847]]",0.6385713815689087,0.4419047236442566,0.711505651473999,0.3381437063217163,355.7528257369995,126.80388987064362,0.1214994266629219,0.1268296390771865,0.9014079570770264,22.983291027204118
test2/00000002/00002776.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002776.jpg,427,640,87.0,34.0,212.0,177.0,0.1491803228855133,0.0307812448590993,0.5510538816452026,0.2989062666893005,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.5790290236473083, 0.3672730028629303], [0.8924210071563721, 0.8799999952316284], [0.5327020287513733, 0.4000000059604645], [0.576304018497467, 0.40545499324798584], [0.576304018497467, 0.3945449888706207], [0.8733450174331665, 0.8799999952316284], [0.9496489763259888, 0.7836359739303589], [0.5463269948959351, 0.40181800723075867], [0.5597190260887146, 0.39375001192092896]]",0.6761999726295471,0.5451641082763672,0.5560503602027893,0.4118844866752624,237.43350380659103,263.606071472168,0.013995636254549,0.1794418692588806,0.8928038477897644,0.7948556290474682
test2/00000002/00002144.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002144.jpg,640,427,533.0,72.0,590.0,137.0,0.81640625,0.1533957868814468,0.938281238079071,0.3360655605792999,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.7436360120773315, 0.33376601338386536], [0.5181819796562195, 0.6989349722862244], [0.43090900778770447, 0.7888649702072144], [0.8509089946746826, 0.29561400413513184], [0.6000000238418579, 0.5327020287513733], [0.7945449948310852, 0.45912298560142517], [0.8401640057563782, 0.40715399384498596], [0.4281249940395355, 0.784542977809906]]",0.6508086919784546,0.5375877022743225,0.6095423698425293,0.7130494117736816,390.1071166992188,304.47209882736206,0.0924442410469055,0.1802490502595901,0.7919214367866516,7.960729660888733
test2/00000003/00003886.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003886.jpg,453,300,133.0,9.0,217.0,122.0,0.2391832172870636,0.0,0.5334436893463135,0.4443333446979522,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7163360118865967, 0.9300000071525574], [0.8024280071258545, 0.7799999713897705], [0.5286980271339417, 0.636667013168335], [0.8178809881210327, 0.7833330035209656], [0.7582780122756958, 0.786666989326477], [0.5286980271339417, 0.6266670227050781], [0.7281240224838257, 0.8618670105934143], [0.5485649704933167, 0.9033330082893372], [0.7097129821777344, 0.9200000166893005], [0.5275939702987671, 0.6299999952316284]]",0.6666315197944641,0.785853385925293,0.7546741962432861,0.8650510907173157,341.8674108982086,259.5153272151947,0.0267404206097126,0.118422083556652,0.9431803226470948,3.3710149340089197
test2/00000004/00004707.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004707.jpg,640,480,152.0,122.0,190.0,162.0,0.2296874970197677,0.2458333373069763,0.3046875,0.3458333313465118,"[1, 2, 3, 4, 5, 6, 7]","[[0.182545006275177, 0.312267005443573], [0.17090900242328644, 0.3375760018825531], [0.21454499661922455, 0.8709089756011963], [0.20363600552082062, 0.8733329772949219], [0.15636399388313293, 0.8296970129013062], [0.16545499861240387, 0.3060609996318817], [0.171875, 0.3145830035209656]]",0.1807612925767898,0.5492036938667297,0.3419217765331268,0.9209856986999512,218.8299369812012,442.07313537597656,0.136866807937622,0.4052092730998993,0.8557864427566528,25.651940315778397
test2/00000003/00003677.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003677.jpg,500,400,226.0,61.0,253.0,88.0,0.4466000199317932,0.1457500010728836,0.5113999843597412,0.226749986410141,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.30799999833106995, 0.22750000655651093], [0.0820000022649765, 0.20499999821186066], [0.30399999022483826, 0.2524999976158142], [0.1420000046491623, 0.1574999988079071], [0.34599998593330383, 0.20000000298023224], [0.36667999625205994, 0.21639999747276306], [0.34599998593330383, 0.1850000023841858], [0.36000001430511475, 0.20999999344348907], [0.35199999809265137, 0.20250000059604645]]",0.2896310985088348,0.2062666714191436,0.3861027061939239,0.3339240550994873,193.051353096962,133.56962203979492,0.1156318858265876,0.1600099354982376,0.8911997675895691,51.79336587332517
test2/00000002/00002290.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002290.jpg,640,533,200.0,116.0,243.0,166.0,0.2992187440395355,0.2082551568746566,0.3929687440395355,0.3208255171775818,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.8999999761581421, 0.36682599782943726], [0.9127269983291626, 0.3384439945220947], [0.25999999046325684, 0.1288589984178543], [0.8418179750442505, 0.35154399275779724], [0.27272701263427734, 0.1310420036315918], [0.46000000834465027, 0.31442898511886597], [0.9145449995994568, 0.5240150094032288], [0.26406198740005493, 0.12758000195026398]]",0.6032348871231079,0.2853423655033111,0.2682000398635864,0.1271307617425918,171.6480255126953,67.76069600880146,0.0041623665019869,0.3705121576786041,0.7736784219741821,124.17270978070573
test2/00000000/00000656.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000656.jpg,427,640,77.0,227.0,146.0,293.0,0.1641686260700225,0.3415625095367431,0.3580796122550964,0.4709374904632568,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.8515440225601196, 0.2818180024623871], [0.7398130297660828, 0.5272729992866516], [0.6880350112915039, 0.5109090209007263], [0.7888649702072144, 0.22727300226688385], [0.6744089722633362, 0.5272729992866516], [0.8569939732551575, 0.3490909934043884], [0.8188419938087463, 0.22545500099658966], [0.6880350112915039, 0.2836360037326813], [0.6932079792022705, 0.518750011920929]]",0.7555272579193115,0.3834975957870483,0.8064540028572083,0.2280412316322326,344.3558592200279,145.9463882446289,0.0126550737768411,0.1635854989290237,0.9300085306167604,15.462024248796157
test2/00000000/00000708.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000708.jpg,500,375,260.0,26.0,297.0,58.0,0.5126000046730042,0.052799966186285,0.6014000177383423,0.1712000370025634,"[1, 2, 3, 4, 5, 6, 7]","[[0.13600000739097595, 0.46000000834465027], [0.40400001406669617, 0.2893329858779907], [0.5199999809265137, 0.3693329989910126], [0.5860000252723694, 0.39066699147224426], [0.3959999978542328, 0.249332994222641], [0.6380000114440918, 0.09200000017881393], [0.39800000190734863, 0.2666670083999634]]",0.4397142827510834,0.302476167678833,0.6240268349647522,0.6706475019454956,312.0134174823761,251.49281322956085,0.282551109790802,0.4117295742034912,0.563008725643158,38.46436450324669
test2/00000003/00003833.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003833.jpg,640,480,521.0,167.0,637.0,296.0,0.7770313024520874,0.3210416734218597,1.0,0.6435416340827942,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.8490909934043884, 0.2818180024623871], [0.8454549908638, 0.21636399626731873], [0.9218180179595947, 0.21636399626731873], [0.9581819772720337, 0.18000000715255737], [0.9347090125083923, 0.10887300223112106], [0.8854550123214722, 0.24545499682426453], [0.9890909790992737, 0.28424200415611267], [0.8703129887580872, 0.2416670024394989]]",0.906764268875122,0.2218478769063949,0.8639668226242065,0.4258250594139099,552.9387664794922,204.3960285186768,0.1447733491659164,0.2084185928106308,0.886955738067627,27.504990165107333
test2/00000003/00003797.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003797.jpg,480,640,418.0,137.0,477.0,218.0,0.8280208110809326,0.2014062404632568,1.0,0.3532812595367431,"[1, 2, 3, 4, 5, 6]","[[0.6090909838676453, 0.37818199396133423], [0.08545500040054321, 0.46000000834465027], [0.4878790080547333, 0.31818199157714844], [0.6595150232315063, 0.3555639982223511], [0.18000000715255737, 0.29818201065063477], [0.6312500238418579, 0.3656249940395355]]",0.4421983659267425,0.3626224994659424,0.5633859038352966,0.2273409217596054,270.4252338409424,145.49818992614746,0.1181244775652885,0.1816246807575225,0.8424205183982849,18.361709145954155
